#2 Plus 2 Guaranteed Graduation Plan (for transfer students),2 Plus 2 Guaranteed Graduation Plan (for transfer students),http://2plus2.admissions.uiowa.edu
"Religious Diversity and the UI Calendar, Statement of","Religious Diversity and the UI Calendar, Statement of",http://www.registrar.uiowa.edu/Calendars/ReligiousHolidays/tabid/91/Default.aspx
"Religious Studies, Department of","Religious Studies, Department of",http://clas.uiowa.edu/religion/
"Relocation, Employee","Relocation, Employee",https://uiowa.edu/ap-purchasing/employee-moves-and-relocations
"Remote Access, ITS Service","Remote Access, ITS Service",http://its.uiowa.edu/offcampus
"Remote Desktop, UI Health Care","Remote Desktop, UI Health Care",https://desktop.healthcare.uiowa.edu
Renal Pathology Consultation Service,Renal Pathology Consultation Service,http://www.healthcare.uiowa.edu/uidl/renal_pathology/index.html
"Rental Guide, Iowa City Student","Rental Guide, Iowa City Student",http://www.icgov.org/?id=1723
Reporting Accidents,Reporting Accidents,https://uiowa.edu/riskmanagement/claims-and-incident-reporting
Reporting Accidents with Vehicles,Reporting Accidents with Vehicles,https://uiowa.edu/riskmanagement/insurance-and-self-insurance#accidents
Reporting Hotline (Confidential hotline for reporting ethics violations),Reporting Hotline (Confidential hotline for reporting ethics violations),https://secure.ethicspoint.com/domain/en/report_custom.asp?clientid=9723
"Reporting Loss, Theft, or Destruction of University Property","Reporting Loss, Theft, or Destruction of University Property",https://opsmanual.uiowa.edu/administrative-financial-and-facilities-policies/equipment-and-personal-property-university-3
"Reporting Physical Assault, see Safety and Support","Reporting Physical Assault, see Safety and Support",http://uiowa.edu/homepage/safety-and-support
"Reporting Policy &amp; Criminal Violations, see Policy and Criminal Violations","Reporting Policy & Criminal Violations, see Policy and Criminal Violations",http://uiowa.edu/homepage/safety-and-support/policy-and-criminal-violations
"Reporting Sexual Misconduct, see Sexual Misconduct Response Coordinator","Reporting Sexual Misconduct, see Sexual Misconduct Response Coordinator",http://osmrc.uiowa.edu
"Research &amp; Academic Centers, Programs, &amp; Institutes, see UI Centers and Institutes","Research & Academic Centers, Programs, & Institutes, see UI Centers and Institutes",http://research.uiowa.edu/ui-centers-and-institutes
"Research by Undergraduates, Iowa Center for (ICRU)","Research by Undergraduates, Iowa Center for (ICRU)",http://www.uiowa.edu/icru/
"Research Compliance, see Policies and Compliance","Research Compliance, see Policies and Compliance",http://research.uiowa.edu/policies-and-compliance
Research Council,Research Council,http://rcouncil.research.uiowa.edu/
Research Forms,Research Forms,https://uiowa.edu/eforms/
"Research Foundation, University of Iowa","Research Foundation, University of Iowa",http://research.uiowa.edu/uirf/
Research Information Systems,Research Information Systems,http://ris.research.uiowa.edu/
"Research Portal, My","Research Portal, My",https://myportal.research.uiowa.edu
"Research Units, Facilities, &amp; Centers","Research Units, Facilities, & Centers",http://research.uiowa.edu/ovpr-research-units-facilities-and-centers-directory
"Research, Vice President for","Research, Vice President for",http://research.uiowa.edu/
Researcher Handbook,Researcher Handbook,http://researcherhandbook.research.uiowa.edu/
"Reserve Services, University Libraries","Reserve Services, University Libraries",http://www.lib.uiowa.edu/reserve/
"Residence Services, see University Housing","Residence Services, see University Housing",http://housing.uiowa.edu/
Residency Status Regulations and Applications,Residency Status Regulations and Applications,http://registrar.uiowa.edu/residency
Resident Assistant Information Network (RAIN),Resident Assistant Information Network (RAIN),http://housing.uiowa.edu/rain/
ResNet,ResNet,http://housing.uiowa.edu/resnet/
Respect &amp; Safety,Respect & Safety,http://uiowa.edu/homepage/safety-and-support
"Respiratory Care, see Pulmonology","Respiratory Care, see Pulmonology",http://www.uihealthcare.org/servicearea.aspx?id=1583
Responsible Conduct of Research,Responsible Conduct of Research,http://research.uiowa.edu/responsible-conduct-research
"Retention, see Academic Support &amp; Retention","Retention, see Academic Support & Retention",http://fye.uiowa.edu/retention
"Retirees Association, UI","Retirees Association, UI",https://uira.org.uiowa.edu/
Retirement information,Retirement information,https://hr.uiowa.edu/benefits/retirement-plans
Retirement Plans - Human Resources,Retirement Plans - Human Resources,https://hr.uiowa.edu/benefits/retirement-plans
"Reunions, UI Class","Reunions, UI Class",http://www.iowalum.com/reunions/
Rewards &amp; Recognition for UI Staff,Rewards & Recognition for UI Staff,https://hr.uiowa.edu/development/reward-and-recognition-programs
"Rhetoric of Inquiry, Project on (POROI)","Rhetoric of Inquiry, Project on (POROI)",http://poroi.grad.uiowa.edu/
"Rhetoric, Department of","Rhetoric, Department of",http://clas.uiowa.edu/rhetoric/
Ride Sharing,Ride Sharing,http://transportation.uiowa.edu/rideshare
"Risk Management, Insurance &amp; Loss Prevention","Risk Management, Insurance & Loss Prevention",http://www.uiowa.edu/riskmanagement/
Rita Benton Music Library,Rita Benton Music Library,http://www.lib.uiowa.edu/music/
River Run,River Run,http://riverrun.uiowa.edu/
"Riverside Environmental Research Station, Lucille A. Carver Mississippi","Riverside Environmental Research Station, Lucille A. Carver Mississippi",http://www.iihr.uiowa.edu/lacmrers/
"Road Closures, see Access and Construction Alerts","Road Closures, see Access and Construction Alerts",http://www.facilities.uiowa.edu/closures/
Ronald McDonald House,Ronald McDonald House,http://www.uihealthcare.org/GuestHouses/
Room Reservations,Room Reservations,http://uiowa.edu/homepage/room-reservations
"Rooms for Rent, see Off-Campus Housing Service","Rooms for Rent, see Off-Campus Housing Service",http://offcampushousing.uiowa.edu/
"Rossi Guest House, see Places to Stay","Rossi Guest House, see Places to Stay",http://www.uihealthcare.org/PlacestoStay/
ROTC - Air Force,ROTC - Air Force,https://uiowa.edu/afrotc/
ROTC - Army,ROTC - Army,http://www.uiowa.edu/armyrotc/
Rowing,Rowing,http://www.hawkeyesports.com/sports/w-rowing/iowa-w-rowing-body.html
"Roy G. Karro Building, University of Iowa Athletics Hall of Fame","Roy G. Karro Building, University of Iowa Athletics Hall of Fame",http://www.hawkeyesports.com/sports/2016/6/13/hallfame-iowa-hallfame-html.aspx
Roy J. Carver Center for Genomics,Roy J. Carver Center for Genomics,http://www.biology.uiowa.edu/ccg/
"Russian, see Asian and Slavic Languages and Literatures","Russian, see Asian and Slavic Languages and Literatures",http://clas.uiowa.edu/dwllc/asll/
RVAP - Rape Victim Advocacy Program,RVAP - Rape Victim Advocacy Program,http://www.rvap.org/home/
Safe Zone Project,Safe Zone Project ,http://diversity.uiowa.edu/cdo/lgbtq-safe-zone-project
Safety and Support,Safety and Support,http://uiowa.edu/homepage/safety-and-support
Saturday &amp; Evening Classes,Saturday & Evening Classes,http://www.continuetolearn.uiowa.edu/ccp/sande/
Saturday Scholars Lecture Program,Saturday Scholars Lecture Program,http://www.clas.uiowa.edu/er/saturday_scholars/
Schedule of Courses (MyUI),Schedule of Courses (ISIS),https://myui.uiowa.edu/my-ui/courses/dashboard.page
Scholarships (Financial Aid),Scholarships (Financial Aid),http://financialaid.uiowa.edu/types/scholarships
"School Counseling, College of Education","School Counseling, College of Education",http://www.education.uiowa.edu/rce/schcouns/home
School of Art and Art History,School of Art and Art History,http://www.art.uiowa.edu/
School of Journalism and Mass Communication,School of Journalism and Mass Communication,http://clas.uiowa.edu/sjmc/
"School of Management, MBA Programs","School of Management, MBA Programs",http://tippie.uiowa.edu/mba/
School of Music,School of Music,http://music.uiowa.edu/
School of Social Work,School of Social Work,http://clas.uiowa.edu/socialwork/
School of the Wild (Wildlife Camp),School of the Wild (Wildlife Camp),http://recserv.uiowa.edu/Apps/YouthPrograms/SchoolOfTheWild.aspx
School of Urban and Regional Planning,School of Urban and Regional Planning,http://www.urban.uiowa.edu/
"School Psychology, College of Education","School Psychology, College of Education",http://www.education.uiowa.edu/pq/schpsych/home
"Schools, Culture, and Society Graduate Program","Schools, Culture, and Society Graduate Program",http://www.education.uiowa.edu/epls/scs/home
Science Education,Science Education,http://www.education.uiowa.edu/teach/scied/default.aspx
Sciences Library,Sciences Library,http://www.lib.uiowa.edu/sciences
SCOPE&#8212;Student Commission on Programming and Entertainment,SCOPE—Student Commission on Programming and Entertainment,http://scope.uiowa.edu/
Search Committee Orientation,Search Committee Orientation,http://diversity.uiowa.edu/eod/psfaculty-search-committee-orientation
Second Language Acquisition Lab,Second Language Acquisition Lab (See Second Language Acquisition),https://clas.uiowa.edu/linguistics/research/second-language-acquisition
"Second Language Acquisition, see FLARE","Second Language Acquisition, see FLARE",http://international.uiowa.edu/flare
"Second Language Acquisition, see Linguistics","Second Language Acquisition, see Linguistics",http://clas.uiowa.edu/linguistics/research/second-language-acquisition
Secondary Education Licensure and Certification,Secondary Education Licensure and Certification,http://www.education.uiowa.edu/students/EducationServices/licensure-procedures.aspx
"Security Information, Computer and Network","Security Information, Computer and Network",http://itsecurity.uiowa.edu
"Security, Campus (Public Safety)","Security, Campus (Public Safety)",http://police.uiowa.edu/
See It and Solve It Awards,See it and Solve It Awards,https://hr.uiowa.edu/development/reward-and-recognition/see-it-and-solve-it-awards
"Self-Defense Programs, see Rape Aggression Defense Programs","Self-Defense Programs, see Rape Aggression Defense Programs",http://police.uiowa.edu/services/educational-programs/rape-aggression-defense-rad/
"Self-Service Center, Employee","Self-Service Center, Employee",https://login.uiowa.edu/uip/login.page?service=https%3A//hris.uiowa.edu/portal/
"Seminars, First-Year, Info for Instructors","Seminars, First-Year, Info for Instructors",http://uc.uiowa.edu/faculty/first-year-seminars
"Seminars, First-Year, Info for Students","Seminars, First-Year, Info for Students",http://fye.uiowa.edu/FYS
Senior College,Senior College,http://www.iowalum.com/srcollege/
Seniors Together in Aging Research Registry (STAR),Seniors Together in Aging Research Registry (STAR),http://www.medicine.uiowa.edu/aging/star/
Service Learning,Service Learning,http://www.careers.uiowa.edu/cblp/learning.html
Severe Weather Information,Severe Weather Information,http://emergency.uiowa.edu/content/severe-weather-0
"Sexual Assault Response Team, Johnson County","Sexual Assault Response Team, Johnson County",http://www.nursing.uiowa.edu/jcsart/
"Sexual Assault, Reporting","Sexual Assault, Reporting",http://police.uiowa.edu/be-proactive/reporting-sexual-assault/
"Sexual Assault, see Rape Victim and Advocacy Program","Sexual Assault, see Rape Victim and Advocacy Program",http://www.rvap.org/home/
Sexual Harassment Awareness Web Site,Sexual Harassment Awareness Web Site ,http://www.sexualharassment.uiowa.edu/index.php
Sexual Harassment Policy (Operations Manual),Sexual Harassment Policy (Operations Manual),http://www.uiowa.edu/%7Eour/opmanual/ii/04.htm
Sexual Misconduct Response Coordinator,Sexual Misconduct Response Coordinator,http://osmrc.uiowa.edu
"Sexual Misconduct, Reporting","Sexual Misconduct, Reporting",http://osmrc.uiowa.edu/
"Sexuality Studies, see Gender, Women's & Sexuality Studies","Sexuality Studies, see Gender, Women's & Sexuality Studies",http://clas.uiowa.edu/gwss/
Shared Governance,Shared Governance,http://www.uiowa.edu/sharedgovernance/
Sick Leave Policy (Human Resources),Sick Leave Policy (Human Resources),http://hr.uiowa.edu/benefits/vacation-sick
"Slavic Languages and Literatures, Asian and","Slavic Languages and Literatures, Asian and",http://clas.uiowa.edu/dwllc/asll
"Small Business Development Center, Iowa","Small Business Development Center, Iowa",http://www.iowasbdc.org/services/regional-centers/iowa-city-coralville
Social Media Usage,Social Media Usage,https://hr.uiowa.edu/policies/social-media-usage
"Social Science Research Center, Iowa","Social Science Research Center, Iowa",http://ppc.uiowa.edu/isrc
Social Studies Education,Social Studies Education,http://www.education.uiowa.edu/teach/socialstudies/home
"Social Work, School of","Social Work, School of",http://clas.uiowa.edu/socialwork/
"Social Workers, Resources for Nursing Home","Social Workers, Resources for Nursing Home",http://clas.uiowa.edu/socialwork/nursing-home-social-work-network
"Sociology, Department of","Sociology, Department of",http://clas.uiowa.edu/sociology/
"Software, Campus Software Program","Software, Campus Software Program",http://its.uiowa.edu/campus-software-program
Sorority and Fraternity Life,Sorority and Fraternity Life,https://fsl.uiowa.edu/
South Asian Studies Program (SASP),South Asian Studies Program (SASP),http://international.uiowa.edu/sasp/
Space Management,Space Management,http://www.facilities.uiowa.edu/space/space-info.html?submenuheader=3
"Spanish and Portuguese, Department of","Spanish and Portuguese, Department of",http://clas.uiowa.edu/dwllc/spanish-portuguese/
Speakers Bureau,Speakers Bureau,http://www.uiowa.edu/speakersbureau/
"Speaking Center, The","Speaking Center, The",http://speakingcenter.uiowa.edu
"Special Collections, University Libraries","Special Collections, University Libraries",http://www.lib.uiowa.edu/spec-coll/
Special Education,Special Education,http://www.education.uiowa.edu/teach/special-education
Special Support Services - see Center for Diversity and Enrichment,Special Support Services - see Center for Diversity and Enrichment,http://diversity.uiowa.edu/cde
Spectator@IOWA Archives,Spectator@IOWA Archives,http://spectator.uiowa.edu/
"Speech Pathology and Audiology, see Communication Sciences &amp; Disorders","Speech Pathology and Audiology, see Communication Sciences & Disorders",http://www.shc.uiowa.edu/
Spending Accounts (Human Resources),Spending Accounts (Human Resources),http://hr.uiowa.edu/fsa
Spirit Squad,Spirit Squad,http://www.hawkeyesports.com/sports/c-spirit/iowa-c-spirit-body.html
"Sponsored Programs, Division of","Sponsored Programs, Division of",http://dsp.research.uiowa.edu/
Sports,Sports,http://www.uiowa.edu/homepage/sports/
"Sports Camps, Iowa","Sports Camps, Iowa",http://www.iowasportscamps.com/
Sports Clubs,Sports Clubs,http://recserv.uiowa.edu/Apps/Programs/SportsClubs.aspx
"Sports Information, see Athletic Communication Office","Sports Information, see Athletic Communication Office",http://www.hawkeyesports.com/school-bio/sports-information.html
Sports Lesson Programs,Sports Lesson Programs,http://recserv.uiowa.edu/Apps/Programs/LessonPrograms.aspx
Sports Medicine,Sports Medicine,https://uihc.org/sports-medicine-clinic
Sports Nutrition,Sports Nutrition,http://nutrition.sports.uiowa.edu/
Staff Appreciation Grant Program,Staff Appreciation Grant Program,https://hr.uiowa.edu/development/reward-and-recognition/staff-appreciation-grant-program
Staff Benefits,Staff Benefits,http://hr.uiowa.edu/benefits
Staff Council,Staff Council,http://www.uiowa.edu/staff
Staff Language and Culture Services,Staff Language and Culture Services,https://hr.uiowa.edu/development/staff-language-and-culture-services
Staff Orientation,Staff Orientation,https://hr.uiowa.edu/careers/onboarding/new-employee-orientation
Staff Tuition Assistance Program,Staff Tuition Assistance Program,https://hr.uiowa.edu/development/learning-and-development/tuition-assistance-program
Stanley Museum of Art,Stanley Museum of Art,http://stanleymuseum.uiowa.edu/
"STAR, see Seniors Together in Aging Research Registry","STAR, see Seniors Together in Aging Research Registry",http://www.medicine.uiowa.edu/aging/star/
State Archaeologist,State Archaeologist,http://archaeology.uiowa.edu
"State Fair Exhibit, Iowa","State Fair Exhibit, Iowa ",http://www.uiowa.edu/statefair/
"State Health Registry, see Iowa Cancer Registry","State Health Registry, see Iowa Cancer Registry",http://www.public-health.uiowa.edu/shri/
State Historical Society of Iowa,State Historical Society of Iowa,http://www.iowahistory.org
State Hygienic Laboratory at The University of Iowa,State Hygienic Laboratory at The University of Iowa,http://www.shl.uiowa.edu/
State of Iowa,State of Iowa,http://www.iowa.gov/
"Statistics and Actuarial Science, Department of","Statistics and Actuarial Science, Department of",http://www.stat.uiowa.edu/
Statistics Outreach Center,Statistics Outreach Center,http://www.education.uiowa.edu/centers/statoutreach/soc-home
Stead Technology Services Group,Stead Technology Services Group,http://tippie.uiowa.edu/stsg/
"Strategic Communication, Office of","Strategic Communication, Office of",https://osc.uiowa.edu/
Strategic Plan 2010-2016 (pdf),Strategic Plan 2010-2016 (pdf),http://president.uiowa.edu/files/president.uiowa.edu/files/RenewingTheIowaPromise.pdf
Strategic Planning at the University of Iowa,Strategic Planning at the University of Iowa,http://president.uiowa.edu/about-university/strategic-planning
Strength and Conditioning,Strength and Conditioning,http://strength.sports.uiowa.edu/
"Stress Reduction Programs, see Mindfulness Programs","Stress Reduction Programs, see Mindfulness Programs",http://www.uihealthcare.org/mindfulness/
"Student Activities and Organizations, see Campus Life","Student Activities and Organizations, see Campus Life",http://www.uiowa.edu/homepage/students/campus-life.html
Student Computing Fee Reports,Student Computing Fee Reports,http://cio.uiowa.edu/student-computer-fee-reports
Student Credit &amp; Money Management Services,Student Credit & Money Management Services ,http://csil.uiowa.edu/services/money/
Student Disability Services,Student Disability Services,http://sds.studentlife.uiowa.edu
Student Employment,Student Employment,https://hr.uiowa.edu/careers/student-employment
Student Enrollment Reports,Student Enrollment Reports,http://www.registrar.uiowa.edu/ReportsStatistics/StudentProfiles/tabid/133/Default.aspx
Student Family/Parent Resources,Student Family/Parent Resources,http://hr.uiowa.edu/family-services/child-care
Student Financial Aid,Student Financial Aid,http://financialaid.uiowa.edu
Student Government,Student Government,http://uisg.uiowa.edu/
Student Health &amp; Wellness,Student Health & Wellness,http://studenthealth.uiowa.edu/
Student Health Insurance,Student Health Insurance,http://hr.uiowa.edu/benefits/health-insurance
"Student Involvement and Leadership, Center for","Student Involvement and Leadership, Center for",http://csil.uiowa.edu/
Student Legal Services,Student Legal Services,http://legal.studentlife.uiowa.edu/
"Student Life, Division of","Student Life, Division of",http://studentlife.uiowa.edu/
Student Loan Information,Student Loan Information,http://ubill.fo.uiowa.edu/student-loan-information
Student Organizations &amp; Activities,Student Organizations & Activities,http://uiowa.orgsync.com/
Student Profile (enrollment statistics and demographics),Student Profile (enrollment statistics and demographics),http://www.registrar.uiowa.edu/ReportsStatistics/StudentProfiles/tabid/133/Default.aspx
"Student Rental Guide, Iowa City","Student Rental Guide, Iowa City",http://www.icgov.org/?id=1723
"Student Research Opportunities, see Undergraduate Student Research","Student Research Opportunities, see Undergraduate Student Research",http://research.uiowa.edu/undergraduate-student-research
"Student Services, Office of (College of Education)","Student Services, Office of (College of Education)",http://www.education.uiowa.edu/studentservices
"Student Services, see Division of Student Life","Student Services, see Division of Student Life",http://studentlife.uiowa.edu/
Student Success Team,Student Success Team,http://studentsuccess.uiowa.edu
Student Video Productions,Student Video Productions,http://svp.uiowa.edu/
Student Visits,Student Visits,http://admissions.uiowa.edu/visit-campus
"Students with Families, Resources for","Students with Families, Resources for",http://hr.uiowa.edu/family-services/child-care
Study Abroad,Study Abroad,http://international.uiowa.edu/study-abroad/
"Study, Workshops and Tutoring (SWAT)","Study, Workshops and Tutoring (SWAT)",http://fye.uiowa.edu/swat
"Style Guide, see UI Brand Manual","Style Guide, see UI Brand Manual",https://brand.uiowa.edu
"Subcertification, Financial","Subcertification, Financial",http://controller.fo.uiowa.edu/financial-certification-and-financial-sub-certification
"Substance Abuse Counseling, see Student Health &amp; Wellness","Substance Abuse Counseling, see Student Health & Wellness",http://studenthealth.uiowa.edu/
"Substance Abuse Research, see Iowa Consortium for Substance Abuse Research and Evaluation","Substance Abuse Research, see Iowa Consortium for Substance Abuse Research and Evaluation",http://iconsortium.subst-abuse.uiowa.edu/
Summer Camps,Summer Camps,http://admissions.uiowa.edu/parents-family/youth-pre-college-programs
Summer Music Camps,Summer Music Camps,https://uiowa.edu/ismc/
"Summer Research Opportunities Program (SROP), Graduate College","Summer Research Opportunities Program (SROP), Graduate College",https://www.grad.uiowa.edu/ogi/srop
Summer Session,Summer Session,http://www.continuetolearn.uiowa.edu/ccp/summer/
"Summer Writing Festival, Iowa","Summer Writing Festival, Iowa",http://www.iowasummerwritingfestival.org
Summer Youth Programs,Summer Youth Programs,http://admissions.uiowa.edu/parents-family/youth-pre-college-programs
"Supervisory Assistance, see Organizational Effectiveness","Supervisory Assistance, see Organizational Effectiveness",https://hr.uiowa.edu/organizational-effectiveness
"Support Groups, University of Iowa Hospitals and Clinics","Support Groups, University of Iowa Hospitals and Clinics",http://www.uihealthcare.org/listSummary.aspx?folderid=2296
"Support Service Program, see TRiO Student Support Services","Support Service Program, see TRiO Student Support Services",http://diversity.uiowa.edu/cde/triosss
"Surgery, Department of","Surgery, Department of",http://www.medicine.uiowa.edu/surgery/
Surgical Services,Surgical Services,http://www.uihealthcare.org/servicearea.aspx?id=1948
"Surplus, University","Surplus, University",http://www.uiowa.edu/surplus/
"Survey Tools, see Qualtics","Survey Tools, see Qualtics",http://its.uiowa.edu/qualtrics
"Sustainability, Certificate Program","Sustainability, Certificate Program",https://sustainability.uiowa.edu/academics-research/certificate-sustainability
"Sustainability, Office of","Sustainability, Office of",http://sustainability.uiowa.edu/
"Sustainable Communities, Iowa Initiative for","Sustainable Communities (IISC), Iowa Initiative for",http://iisc.uiowa.edu/
Swahili,Swahili,http://clas.uiowa.edu/dwllc/french-italian/undergraduate/undergraduate-courses-swahili
"Swimming, see Aquatics","Swimming, see Aquatics",http://recserv.uiowa.edu/Apps/Programs/Aquatics.aspx
Symphony Band,Symphony Band,https://uiowa.edu/bands/
Talent Acquisition,Talent Acquisition,https://hr.uiowa.edu/careers/talent-acquisition
"TAPE Program, see Teaching Assistant Preparation in English Program","TAPE Program, see Teaching Assistant Preparation in English Program",http://clas.uiowa.edu/esl/tape
"Task Forces, Presidential","Task Forces, Presidential",http://president.uiowa.edu/about-university/task-forces
Tax Office,Tax Office,http://tax.fo.uiowa.edu
Teacher Leader Center,Teacher Leader Center,http://www.education.uiowa.edu/services/tlc/home
"Teaching and Learning, Department of","Teaching and Learning, Department of",http://www.education.uiowa.edu/teach/
Teaching Assistant Preparation in English (TAPE Program),Teaching Assistant Preparation in English (TAPE Program) ,http://clas.uiowa.edu/esl/tape/courses
"Teaching Awards, see Center for Teaching","Teaching Awards, see Center for Teaching",http://cft.uiowa.edu/program-events/teaching-awards-celebrations
Teaching Resources,Teaching Resources,http://www.uiowa.edu/homepage/fac-staff/teaching-resources.html
"Teaching, Center for","Teaching, Center for",http://cft.uiowa.edu
"Teaching, Classroom Assignments","Teaching, Classroom Assignments",http://classrooms.uiowa.edu/
"Teaching, Learning, & Technology, Office of","Teaching, Learning, & Technology, Office of",http://teach.its.uiowa.edu
Technology Innovation Center (TIC),Technology Innovation Center (TIC),http://researchpark.uiowa.edu/index.php?option=com_content&amp%3Btask=view&amp%3Bid=28&amp%3BItemid=77
Technology Transfer,Technology Transfer,http://research.uiowa.edu/uirf/
"Technology, Classroom","Technology, Classroom",http://www.classrooms.uiowa.edu/Technology.aspx
"Telecommunication Services, ITS","Telecommunication Services, ITS",http://its.uiowa.edu/voice
"Telephone Repair, ITS Service","Telephone Repair, ITS Service",http://its.uiowa.edu/voice
"Telephone Services, (Telephones, Data connections, Video)","Telephone Services, (Telephones, Data connections, Video)",http://its.uiowa.edu/voice
Television - Video Services Information,Television - Video Services Information,http://media.uiowa.edu/video.html
Tenant/Landlord Information/Resources,Tenant/Landlord Information/Resources,http://offcampushousing.uiowa.edu/resource/iowa/?p=tenant
Textbooks (Purchase Online),Textbooks (Purchase Online),http://www.hawkshop.com
"Theatre Arts, Department of","Theatre Arts, Department of",http://theatre.uiowa.edu/
"Theft, Loss, or Destruction of University Property","Theft, Loss, or Destruction of University Property",https://opsmanual.uiowa.edu/administrative-financial-and-facilities-policies/equipment-and-personal-property-university-3
Therapeutic Recreation,Therapeutic Recreation,http://clas.uiowa.edu/hhp/tracks/therapeutic-recreation/
Thesis/Dissertation Preparation,Thesis/Dissertation Preparation,http://www.grad.uiowa.edu/theses-and-dissertations
Threat Assessment Team,Threat Assessment Team,https://hr.uiowa.edu/support/threat-assessment-program
"Tickets, Event","Tickets, Event",http://www.uiowa.edu/homepage/hub/tickets.html
"Tippie College of Business, Henry B.","Tippie College of Business, Henry B.",http://tippie.uiowa.edu/
Tissue Procurement Core (Holden Cancer Center),Tissue Procurement Core (Holden Cancer Center) ,http://www.uihealthcare.org/otherservices.aspx?id=21014
Title IX Coordinator,Title IX Coordinator,http://diversity.uiowa.edu/policies/title-ix
Tobacco Free Campus Policy,Tobacco Free Campus Policy,https://hr.uiowa.edu/policies/tobacco-free-campus
Touch-the-Earth Outdoor Programs,Touch-the-Earth Outdoor Programs,http://recserv.uiowa.edu/Apps/Programs/TouchTheEarth.aspx
Touch-the-Earth Outdoor Rental Center,Touch-the-Earth Outdoor Rental Center,http://recserv.uiowa.edu/facilities/outdoor-rental-c
"Tours, Campus","Tours, Campus",https://admissions.uiowa.edu/visit-campus
"Toxicology, Interdisciplinary Program in Human","Toxicology, Interdisciplinary Program in Human",http://toxicology.grad.uiowa.edu/
"Training, Computer Training (ITS)","Training, Computer Training (ITS)",http://its.uiowa.edu/training
Trans@Iowa,Trans@Iowa,https://uiowa.edu/ui-trans-resources/
Transcripts,Transcripts,http://registrar.uiowa.edu/transcripts
Transfer in Iowa,Transfer in Iowa,http://www.TransferInIowa.org/
Transfer Students,Transfer Students,http://admissions.uiowa.edu/future-students/transfer-students
Transit Services for Persons With Disabilities,Transit Services for Persons With Disabilities,https://transportation.uiowa.edu/bionic-bus-passenger-information-guide
Translation Program,Translation Program,http://ccl.clas.uiowa.edu/node/113
"Translation Services, see Cultural Linguistic Services","Translation Services, see Cultural Linguistic Services",https://hr.uiowa.edu/development/language-and-culture-services/translation-and-interpretation
Translational Lung Imaging Research Program (TLIRP),Translational Lung Imaging Research Program (TLIRP),http://www.int-med.uiowa.edu/Research/TLIRP/Default.htm
"Transparency, Office of","Transparency, Office of",http://transparency.uiowa.edu/
"Transplant Center, Organ","Transplant Center, Organ",http://www.uihealthcare.org/transplant/
Travel,Travel,http://www.uiowa.edu/ap-purchasing/travel
Treasury Operations,Treasury Operations,http://treasury.fo.uiowa.edu
Tree inventory,Tree inventory,https://maps.facilities.uiowa.edu/trees/
TRiO Student Support Services,TRiO Student Support Services,http://diversity.uiowa.edu/cde/triosss
Trouble Calls/Emergencies,Trouble Calls/Emergencies,http://www.facilities.uiowa.edu/bls/wcc.html
Tuition and Fees,Tuition and Fees,http://registrar.uiowa.edu/tuition-fees
Tuition and Housing Cost Projections,Tuition and Housing Cost Projections,http://admissions.uiowa.edu/finances/estimated-costs-attendance
Tuition Assistance for UI Staff,Tuition Assistance for UI Staff,https://hr.uiowa.edu/development/learning-and-development/tuition-assistance-program
"Turnitin, Plagiarism Detection Service","Turnitin, Plagiarism Detection Service",http://its.uiowa.edu/support/article/100356
Tutor Iowa,Tutor Iowa,http://tutor.uiowa.edu/
"Tutoring, see Study, Workshops, and Tutoring","Tutoring, see Study, Workshops, and Tutoring",http://fye.uiowa.edu/SWAT
"Twitter, UI Twitter pages","Twitter, UI Twitter pages",http://news.uiowa.edu/social-media/ui-twitter.html
U-Bills,U-Bills,http://ubill.fo.uiowa.edu
U-Pass,U-Pass,http://transportation.uiowa.edu/u-pass
UI Center for Human Rights,UI Center for Human Rights,http://blogs.law.uiowa.edu/uichr
UI Confidential Hotline,UI Confidential Hotline,https://secure.ethicspoint.com/domain/en/report_custom.asp?clientid=9723
UI Consult (UI Health Care),UI Consult (UI Health Care),https://uihc.org/ui-consult
UI Diagnostic Laboratories (UIDL),UI Diagnostic Laboratories (UIDL),http://www.healthcare.uiowa.edu/uidl
UI Electronic Forms,UI Electronic Forms,https://uiowa.edu/eforms/
UI Employee Discount Program (UIEDP),UI Employee Discount Program (UIEDP),https://hr.uiowa.edu/benefits/benefits-overview/employee-discount-program
UI Employee Health Clinic,UI Employee Health Clinic,https://uihc.org/university-employee-health-clinic
UI Event Calendar,UI Event Calendar,http://events.uiowa.edu
UI Foundation,UI Foundation,http://www.uifoundation.org/
UI Health Care Conflict of Interest Policy,UI Health Care Conflict of Interest Policy,http://www.uihealthcare.org/conflictofinterest/
UI Health Care Health Information Library,UI Health Care Health Information Library,http://www.uihealthcare.org/vh/
UI Health Care Remote Desktop,UI Health Care Remote Desktop ,https://desktop.healthcare.uiowa.edu/Citrix/AccessPlatform/auth/login.aspx
UI Healthworks,UI Healthworks,http://www.uihealthcare.org/otherservices.aspx?id=1675
UI Helping Professionals Workshops (IHELP),UI Helping Professionals Workshops (IHELP),http://www.education.uiowa.edu/rce/ihelp/default.aspx
UI Hospitals and Clinics (UIHC),UI Hospitals and Clinics (UIHC),http://www.uihealthcare.org/
UI Hospitals and Clinics Graduate Medical Education,UI Hospitals and Clinics Graduate Medical Education,http://www.uihealthcare.org/gme/
